iso_code,continent,location,date,total_cases,new_cases,stringency_index
ZAF,Africa,South Africa,6/17/2020,76334,2801,76.85
ZAF,Africa,South Africa,6/18/2020,80412,4078,76.85
ZAF,Africa,South Africa,6/19/2020,83890,3478,76.85
ZAF,Africa,South Africa,6/20/2020,87715,3825,76.85
ZAF,Africa,South Africa,6/21/2020,92681,4966,76.85
ZAF,Africa,South Africa,6/22/2020,97302,4621,76.85
ZAF,Africa,South Africa,6/23/2020,101590,4288,76.85
ZAF,Africa,South Africa,6/24/2020,106108,4518,76.85
ZAF,Africa,South Africa,6/25/2020,111796,5688,76.85
ZAF,Africa,South Africa,6/26/2020,118375,6579,76.85
ZAF,Africa,South Africa,6/27/2020,124590,6215,76.85
ZAF,Africa,South Africa,6/28/2020,131800,7210,76.85
ZAF,Africa,South Africa,6/29/2020,138134,6334,76.85
ZAF,Africa,South Africa,6/30/2020,144264,6130,76.85
KOR,Asia,South Korea,2/1/2020,0,0,0
KOR,Asia,South Korea,2/2/2020,15,3,13.89
KOR,Asia,South Korea,2/3/2020,4212,686,55.56
KOR,Asia,South Korea,2/4/2020,9976,190,75.93
KOR,Asia,South Korea,2/5/2020,10780,6,43.52
KOR,Asia,South Korea,2/6/2020,11541,38,56.94
KOR,Asia,South Korea,2/7/2020,12904,54,56.94
KOR,Asia,South Korea,2/13/2020,28,0,31.48
KOR,Asia,South Korea,2/14/2020,28,0,31.48
KOR,Asia,South Korea,2/15/2020,28,0,31.48
KOR,Asia,South Korea,2/16/2020,29,1,31.48
KOR,Asia,South Korea,2/17/2020,30,1,31.48
KOR,Asia,South Korea,2/18/2020,31,1,31.48
KOR,Asia,South Korea,2/19/2020,46,15,31.48
KOR,Asia,South Korea,2/20/2020,80,34,31.48
KOR,Asia,South Korea,2/21/2020,155,75,45.37
KOR,Asia,South Korea,2/22/2020,345,190,45.37
KOR,Asia,South Korea,2/23/2020,601,256,50
KOR,Asia,South Korea,2/24/2020,762,161,55.56
KOR,Asia,South Korea,2/25/2020,892,130,55.56
KOR,Asia,South Korea,2/26/2020,1146,254,55.56
KOR,Asia,South Korea,2/27/2020,1595,449,55.56
KOR,Asia,South Korea,2/28/2020,2022,427,55.56
KOR,Asia,South Korea,2/29/2020,2931,909,55.56
KOR,Asia,South Korea,3/1/2020,0,0,0
KOR,Asia,South Korea,3/2/2020,15,0,19.44
KOR,Asia,South Korea,3/3/2020,4812,600,55.56
KOR,Asia,South Korea,3/4/2020,10062,86,75.93
KOR,Asia,South Korea,3/5/2020,10793,13,43.52
KOR,Asia,South Korea,3/6/2020,11590,49,56.94
KOR,Asia,South Korea,3/7/2020,12967,63,56.94
KOR,Asia,South Korea,3/13/2020,7979,110,55.56
KOR,Asia,South Korea,3/14/2020,8086,107,55.56
KOR,Asia,South Korea,3/15/2020,8162,76,55.56
KOR,Asia,South Korea,3/16/2020,8236,74,55.56
KOR,Asia,South Korea,3/17/2020,8320,84,55.56
KOR,Asia,South Korea,3/18/2020,8413,93,55.56
KOR,Asia,South Korea,3/19/2020,8565,152,55.56
KOR,Asia,South Korea,3/20/2020,8652,87,55.56
KOR,Asia,South Korea,3/21/2020,8799,147,69.44
KOR,Asia,South Korea,3/22/2020,8897,98,75.93
KOR,Asia,South Korea,3/23/2020,8961,64,75.93
KOR,Asia,South Korea,3/24/2020,9037,76,75.93
KOR,Asia,South Korea,3/25/2020,9137,100,75.93
KOR,Asia,South Korea,3/26/2020,9241,104,75.93
KOR,Asia,South Korea,3/27/2020,9332,91,75.93
KOR,Asia,South Korea,3/28/2020,9478,146,75.93
KOR,Asia,South Korea,3/29/2020,9583,105,75.93
KOR,Asia,South Korea,3/30/2020,9661,78,75.93
KOR,Asia,South Korea,3/31/2020,9786,125,75.93
KOR,Asia,South Korea,4/1/2020,0,0,0
KOR,Asia,South Korea,4/2/2020,16,1,27.78
KOR,Asia,South Korea,4/3/2020,5328,516,55.56
KOR,Asia,South Korea,4/4/2020,10156,94,78.7
KOR,Asia,South Korea,4/5/2020,10801,8,43.52
KOR,Asia,South Korea,4/6/2020,11629,39,56.94
KOR,Asia,South Korea,4/7/2020,13030,63,56.94
KOR,Asia,South Korea,4/13/2020,10537,25,82.41
KOR,Asia,South Korea,4/14/2020,10564,27,82.41
KOR,Asia,South Korea,4/15/2020,10591,27,82.41
KOR,Asia,South Korea,4/16/2020,10613,22,82.41
KOR,Asia,South Korea,4/17/2020,10635,22,82.41
KOR,Asia,South Korea,4/18/2020,10653,18,73.15
KOR,Asia,South Korea,4/19/2020,10661,8,73.15
KOR,Asia,South Korea,4/20/2020,10674,13,43.52
KOR,Asia,South Korea,4/21/2020,10683,9,43.52
KOR,Asia,South Korea,4/22/2020,10694,11,43.52
KOR,Asia,South Korea,4/23/2020,10702,8,43.52
KOR,Asia,South Korea,4/24/2020,10708,6,43.52
KOR,Asia,South Korea,4/25/2020,10718,10,43.52
KOR,Asia,South Korea,4/26/2020,10728,10,43.52
KOR,Asia,South Korea,4/27/2020,10738,10,43.52
KOR,Asia,South Korea,4/28/2020,10752,14,43.52
KOR,Asia,South Korea,4/29/2020,10761,9,43.52
KOR,Asia,South Korea,4/30/2020,10765,4,43.52
KOR,Asia,South Korea,5/1/2020,0,0,0
KOR,Asia,South Korea,5/2/2020,18,2,27.78
KOR,Asia,South Korea,5/3/2020,5766,438,55.56
KOR,Asia,South Korea,5/4/2020,10237,81,78.7
KOR,Asia,South Korea,5/5/2020,10804,3,43.52
KOR,Asia,South Korea,5/6/2020,11668,39,56.94
KOR,Asia,South Korea,5/7/2020,13091,61,56.94
KOR,Asia,South Korea,5/13/2020,10962,26,43.52
KOR,Asia,South Korea,5/14/2020,10991,29,43.52
KOR,Asia,South Korea,5/15/2020,11018,27,43.52
KOR,Asia,South Korea,5/16/2020,11037,19,43.52
KOR,Asia,South Korea,5/17/2020,11050,13,43.52
KOR,Asia,South Korea,5/18/2020,11065,15,43.52
KOR,Asia,South Korea,5/19/2020,11078,13,43.52
KOR,Asia,South Korea,5/20/2020,11110,32,39.81
KOR,Asia,South Korea,5/21/2020,11122,12,39.81
KOR,Asia,South Korea,5/22/2020,11142,20,39.81
KOR,Asia,South Korea,5/23/2020,11165,23,39.81
KOR,Asia,South Korea,5/24/2020,11190,25,39.81
KOR,Asia,South Korea,5/25/2020,11206,16,39.81
KOR,Asia,South Korea,5/26/2020,11225,19,39.81
KOR,Asia,South Korea,5/27/2020,11265,40,39.81
KOR,Asia,South Korea,5/28/2020,11344,79,39.81
KOR,Asia,South Korea,5/29/2020,11402,58,56.94
KOR,Asia,South Korea,5/30/2020,11441,39,56.94
KOR,Asia,South Korea,5/31/2020,11468,27,56.94
KOR,Asia,South Korea,6/1/2020,0,0,0
KOR,Asia,South Korea,6/2/2020,23,5,31.48
KOR,Asia,South Korea,6/3/2020,6284,518,55.56
KOR,Asia,South Korea,6/4/2020,10284,47,82.41
KOR,Asia,South Korea,6/5/2020,10806,2,43.52
KOR,Asia,South Korea,6/6/2020,11719,51,56.94
KOR,Asia,South Korea,6/7/2020,13091,0,56.94
KOR,Asia,South Korea,6/13/2020,12051,48,56.94
KOR,Asia,South Korea,6/14/2020,12084,33,56.94
KOR,Asia,South Korea,6/15/2020,12121,37,56.94
KOR,Asia,South Korea,6/16/2020,12155,34,56.94
KOR,Asia,South Korea,6/17/2020,12198,43,56.94
KOR,Asia,South Korea,6/18/2020,12257,59,56.94
KOR,Asia,South Korea,6/19/2020,12306,49,56.94
KOR,Asia,South Korea,6/20/2020,12373,67,56.94
KOR,Asia,South Korea,6/21/2020,12421,48,56.94
KOR,Asia,South Korea,6/22/2020,12438,17,56.94
KOR,Asia,South Korea,6/23/2020,12484,46,56.94
KOR,Asia,South Korea,6/24/2020,12535,51,56.94
KOR,Asia,South Korea,6/25/2020,12563,28,56.94
KOR,Asia,South Korea,6/26/2020,12602,39,56.94
KOR,Asia,South Korea,6/27/2020,12653,51,56.94
KOR,Asia,South Korea,6/28/2020,12715,62,56.94
KOR,Asia,South Korea,6/29/2020,12757,42,56.94
KOR,Asia,South Korea,6/30/2020,12800,43,56.94
SSD,Africa,South Sudan,2/5/2020,45,10,83.33
SSD,Africa,South Sudan,2/6/2020,994,0,86.57
SSD,Africa,South Sudan,2/7/2020,2006,0,86.57
SSD,Africa,South Sudan,3/5/2020,45,0,83.33
SSD,Africa,South Sudan,3/6/2020,994,0,86.57
SSD,Africa,South Sudan,3/7/2020,2036,30,86.57
SSD,Africa,South Sudan,4/5/2020,46,1,83.33
SSD,Africa,South Sudan,4/6/2020,994,0,86.57
SSD,Africa,South Sudan,4/7/2020,2036,0,86.57
SSD,Africa,South Sudan,4/13/2020,4,0,81.48
SSD,Africa,South Sudan,4/14/2020,4,0,81.48
SSD,Africa,South Sudan,4/15/2020,4,0,81.48
SSD,Africa,South Sudan,4/16/2020,4,0,81.48
SSD,Africa,South Sudan,4/17/2020,4,0,81.48
SSD,Africa,South Sudan,4/18/2020,4,0,83.33
SSD,Africa,South Sudan,4/19/2020,4,0,83.33
SSD,Africa,South Sudan,4/20/2020,4,0,83.33
SSD,Africa,South Sudan,4/21/2020,4,0,83.33
SSD,Africa,South Sudan,4/22/2020,4,0,83.33
SSD,Africa,South Sudan,4/23/2020,4,0,83.33
SSD,Africa,South Sudan,4/24/2020,4,0,83.33
SSD,Africa,South Sudan,4/25/2020,5,1,83.33
SSD,Africa,South Sudan,4/26/2020,5,0,83.33
SSD,Africa,South Sudan,4/27/2020,6,1,83.33
SSD,Africa,South Sudan,4/28/2020,6,0,83.33
SSD,Africa,South Sudan,4/29/2020,34,28,83.33
SSD,Africa,South Sudan,4/30/2020,34,0,83.33
SSD,Africa,South Sudan,5/5/2020,46,0,83.33
SSD,Africa,South Sudan,5/6/2020,1317,323,86.57
SSD,Africa,South Sudan,5/7/2020,2036,0,86.57
SSD,Africa,South Sudan,5/13/2020,194,38,70.37
SSD,Africa,South Sudan,5/14/2020,203,9,70.37
SSD,Africa,South Sudan,5/15/2020,231,28,70.37
SSD,Africa,South Sudan,5/16/2020,236,5,70.37
SSD,Africa,South Sudan,5/17/2020,236,0,70.37
SSD,Africa,South Sudan,5/18/2020,282,46,70.37
SSD,Africa,South Sudan,5/19/2020,282,0,70.37
SSD,Africa,South Sudan,5/20/2020,285,3,70.37
SSD,Africa,South Sudan,5/21/2020,285,0,70.37
SSD,Africa,South Sudan,5/22/2020,339,54,70.37
SSD,Africa,South Sudan,5/23/2020,339,0,70.37
SSD,Africa,South Sudan,5/24/2020,563,224,70.37
SSD,Africa,South Sudan,5/25/2020,563,0,70.37
SSD,Africa,South Sudan,5/26/2020,655,92,70.37
SSD,Africa,South Sudan,5/27/2020,806,151,70.37
SSD,Africa,South Sudan,5/28/2020,806,0,70.37
SSD,Africa,South Sudan,5/29/2020,806,0,86.57
SSD,Africa,South Sudan,5/30/2020,994,188,86.57
SSD,Africa,South Sudan,5/31/2020,994,0,86.57
SSD,Africa,South Sudan,6/4/2020,1,1,70.37
SSD,Africa,South Sudan,6/5/2020,52,6,83.33
SSD,Africa,South Sudan,6/6/2020,1317,0,86.57
SSD,Africa,South Sudan,6/7/2020,2036,0,86.57
SSD,Africa,South Sudan,6/13/2020,1670,66,86.57
SSD,Africa,South Sudan,6/14/2020,1693,23,86.57
SSD,Africa,South Sudan,6/15/2020,1693,0,86.57
SSD,Africa,South Sudan,6/16/2020,1755,62,86.57
SSD,Africa,South Sudan,6/17/2020,1776,21,86.57
SSD,Africa,South Sudan,6/18/2020,1807,31,86.57
SSD,Africa,South Sudan,6/19/2020,1813,6,86.57
SSD,Africa,South Sudan,6/20/2020,1813,0,86.57
SSD,Africa,South Sudan,6/21/2020,1864,51,86.57
SSD,Africa,South Sudan,6/22/2020,1882,18,86.57
SSD,Africa,South Sudan,6/23/2020,1892,10,86.57
SSD,Africa,South Sudan,6/24/2020,1916,24,86.57
SSD,Africa,South Sudan,6/25/2020,1930,14,86.57
SSD,Africa,South Sudan,6/26/2020,1942,12,86.57
SSD,Africa,South Sudan,6/27/2020,1952,10,86.57
SSD,Africa,South Sudan,6/28/2020,1958,6,86.57
SSD,Africa,South Sudan,6/29/2020,1989,31,86.57
SSD,Africa,South Sudan,6/30/2020,2006,17,86.57
ESP,Europe,Spain,2/1/2020,0,0,0
ESP,Europe,Spain,2/2/2020,1,0,11.11
ESP,Europe,Spain,2/3/2020,136,54,11.11
ESP,Europe,Spain,2/4/2020,119263,7583,85.19
ESP,Europe,Spain,2/5/2020,217804,1234,85.19
ESP,Europe,Spain,2/6/2020,239932,294,66.67
ESP,Europe,Spain,2/7/2020,250103,444,33.8
ESP,Europe,Spain,2/13/2020,2,0,11.11
ESP,Europe,Spain,2/14/2020,2,0,11.11
ESP,Europe,Spain,2/15/2020,2,0,11.11
ESP,Europe,Spain,2/16/2020,2,0,11.11
ESP,Europe,Spain,2/17/2020,2,0,11.11
ESP,Europe,Spain,2/18/2020,2,0,11.11
ESP,Europe,Spain,2/19/2020,2,0,11.11
ESP,Europe,Spain,2/20/2020,2,0,11.11
ESP,Europe,Spain,2/21/2020,2,0,11.11
ESP,Europe,Spain,2/22/2020,2,0,11.11
ESP,Europe,Spain,2/23/2020,2,0,11.11
ESP,Europe,Spain,2/24/2020,2,0,11.11
ESP,Europe,Spain,2/25/2020,3,1,11.11
ESP,Europe,Spain,2/26/2020,9,6,11.11
ESP,Europe,Spain,2/27/2020,17,8,11.11
ESP,Europe,Spain,2/28/2020,35,18,11.11
ESP,Europe,Spain,2/29/2020,54,19,11.11
ESP,Europe,Spain,3/1/2020,0,0,0
ESP,Europe,Spain,3/2/2020,1,0,11.11
ESP,Europe,Spain,3/3/2020,192,56,11.11
ESP,Europe,Spain,3/4/2020,126535,7272,85.19
ESP,Europe,Spain,3/5/2020,218739,935,85.19
ESP,Europe,Spain,3/6/2020,240326,394,66.67
ESP,Europe,Spain,3/7/2020,250545,442,33.8
ESP,Europe,Spain,3/13/2020,5958,1531,45.83
ESP,Europe,Spain,3/14/2020,7641,1683,67.13
ESP,Europe,Spain,3/15/2020,9785,2144,67.13
ESP,Europe,Spain,3/16/2020,11491,1706,68.98
ESP,Europe,Spain,3/17/2020,13994,2503,71.76
ESP,Europe,Spain,3/18/2020,17688,3694,71.76
ESP,Europe,Spain,3/19/2020,21735,4047,71.76
ESP,Europe,Spain,3/20/2020,26304,4569,71.76
ESP,Europe,Spain,3/21/2020,31750,5446,71.76
ESP,Europe,Spain,3/22/2020,36616,4866,71.76
ESP,Europe,Spain,3/23/2020,41262,4646,71.76
ESP,Europe,Spain,3/24/2020,48953,7691,71.76
ESP,Europe,Spain,3/25/2020,57506,8553,71.76
ESP,Europe,Spain,3/26/2020,66460,8954,71.76
ESP,Europe,Spain,3/27/2020,75641,9181,71.76
ESP,Europe,Spain,3/28/2020,83885,8244,71.76
ESP,Europe,Spain,3/29/2020,90309,6424,71.76
ESP,Europe,Spain,3/30/2020,96122,5813,85.19
ESP,Europe,Spain,3/31/2020,104267,8145,85.19
ESP,Europe,Spain,4/1/2020,0,0,0
ESP,Europe,Spain,4/2/2020,1,0,11.11
ESP,Europe,Spain,4/3/2020,267,75,11.11
ESP,Europe,Spain,4/4/2020,133198,6663,85.19
ESP,Europe,Spain,4/5/2020,219205,466,81.94
ESP,Europe,Spain,4/6/2020,240660,334,66.67
ESP,Europe,Spain,4/7/2020,250545,0,49.54
ESP,Europe,Spain,4/13/2020,174951,3030,85.19
ESP,Europe,Spain,4/14/2020,178067,3116,85.19
ESP,Europe,Spain,4/15/2020,182491,4424,85.19
ESP,Europe,Spain,4/16/2020,186311,3820,85.19
ESP,Europe,Spain,4/17/2020,190129,3818,85.19
ESP,Europe,Spain,4/18/2020,193965,3836,85.19
ESP,Europe,Spain,4/20/2020,195470,2218,85.19
ESP,Europe,Spain,4/21/2020,198421,2951,85.19
ESP,Europe,Spain,4/22/2020,200733,2312,85.19
ESP,Europe,Spain,4/23/2020,203649,2916,85.19
ESP,Europe,Spain,4/24/2020,205763,2114,85.19
ESP,Europe,Spain,4/25/2020,208269,2506,85.19
ESP,Europe,Spain,4/26/2020,209910,1641,85.19
ESP,Europe,Spain,4/27/2020,211570,1660,85.19
ESP,Europe,Spain,4/28/2020,213095,1525,85.19
ESP,Europe,Spain,4/29/2020,213942,847,85.19
ESP,Europe,Spain,4/30/2020,215183,1241,85.19
ESP,Europe,Spain,5/1/2020,0,0,0
ESP,Europe,Spain,5/2/2020,1,0,11.11
ESP,Europe,Spain,5/3/2020,348,81,11.11
ESP,Europe,Spain,5/4/2020,138731,5533,85.19
ESP,Europe,Spain,5/5/2020,220244,1039,81.94
ESP,Europe,Spain,5/6/2020,240978,318,66.67
ESP,Europe,Spain,5/7/2020,250545,0,49.54
ESP,Europe,Spain,5/13/2020,228691,439,83.33
ESP,Europe,Spain,5/14/2020,229540,849,83.33
ESP,Europe,Spain,5/15/2020,230183,643,83.33
ESP,Europe,Spain,5/16/2020,230698,515,83.33
ESP,Europe,Spain,5/17/2020,231350,652,79.17
ESP,Europe,Spain,5/18/2020,231606,256,79.17
ESP,Europe,Spain,5/19/2020,232037,431,79.17
ESP,Europe,Spain,5/20/2020,232555,518,79.17
ESP,Europe,Spain,5/21/2020,233037,482,79.17
ESP,Europe,Spain,5/22/2020,234824,1787,75.46
ESP,Europe,Spain,5/23/2020,235290,466,75.46
ESP,Europe,Spain,5/24/2020,235772,482,75.46
ESP,Europe,Spain,5/26/2020,236259,859,71.76
ESP,Europe,Spain,5/27/2020,236769,510,68.06
ESP,Europe,Spain,5/28/2020,237906,1137,68.06
ESP,Europe,Spain,5/29/2020,238564,658,68.06
ESP,Europe,Spain,5/30/2020,239228,664,68.06
ESP,Europe,Spain,5/31/2020,239429,201,68.06
ESP,Europe,Spain,6/1/2020,0,0,0
ESP,Europe,Spain,6/2/2020,1,0,11.11
ESP,Europe,Spain,6/3/2020,531,183,11.11
ESP,Europe,Spain,6/4/2020,142398,3667,85.19
ESP,Europe,Spain,6/5/2020,221124,880,81.94
ESP,Europe,Spain,6/6/2020,241310,332,66.67
ESP,Europe,Spain,6/7/2020,251789,1244,49.54
ESP,Europe,Spain,6/13/2020,243605,396,57.41
ESP,Europe,Spain,6/14/2020,243928,323,57.41
ESP,Europe,Spain,6/15/2020,244109,181,57.41
ESP,Europe,Spain,6/16/2020,244328,219,57.41
ESP,Europe,Spain,6/17/2020,244683,355,57.41
ESP,Europe,Spain,6/18/2020,245268,585,57.41
ESP,Europe,Spain,6/19/2020,245575,307,57.41
ESP,Europe,Spain,6/20/2020,245938,363,57.41
ESP,Europe,Spain,6/21/2020,246272,334,33.8
ESP,Europe,Spain,6/22/2020,246504,232,33.8
ESP,Europe,Spain,6/23/2020,246752,248,33.8
ESP,Europe,Spain,6/24/2020,247086,334,33.8
ESP,Europe,Spain,6/25/2020,247486,400,33.8
ESP,Europe,Spain,6/26/2020,247905,419,33.8
ESP,Europe,Spain,6/27/2020,248469,564,33.8
ESP,Europe,Spain,6/28/2020,248770,301,33.8
ESP,Europe,Spain,6/29/2020,248970,200,33.8
ESP,Europe,Spain,6/30/2020,249271,301,33.8
LKA,Asia,Sri Lanka,2/1/2020,0,0,0
LKA,Asia,Sri Lanka,2/2/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/3/2020,1,0,11.11
LKA,Asia,Sri Lanka,2/4/2020,143,21,100
LKA,Asia,Sri Lanka,2/5/2020,690,25,79.63
LKA,Asia,Sri Lanka,2/6/2020,1643,10,76.85
LKA,Asia,Sri Lanka,2/7/2020,2054,7,53.7
LKA,Asia,Sri Lanka,2/13/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/14/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/15/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/16/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/17/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/18/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/19/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/20/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/21/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/22/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/23/2020,1,0,8.33
LKA,Asia,Sri Lanka,2/24/2020,1,0,11.11
LKA,Asia,Sri Lanka,2/25/2020,1,0,11.11
LKA,Asia,Sri Lanka,2/26/2020,1,0,11.11
LKA,Asia,Sri Lanka,2/27/2020,1,0,11.11
LKA,Asia,Sri Lanka,2/28/2020,1,0,11.11
LKA,Asia,Sri Lanka,2/29/2020,1,0,11.11
LKA,Asia,Sri Lanka,3/1/2020,0,0,0
LKA,Asia,Sri Lanka,3/2/2020,1,0,8.33
LKA,Asia,Sri Lanka,3/4/2020,148,5,100
LKA,Asia,Sri Lanka,3/5/2020,705,15,79.63
LKA,Asia,Sri Lanka,3/6/2020,1683,40,76.85
LKA,Asia,Sri Lanka,3/7/2020,2066,12,53.7
LKA,Asia,Sri Lanka,3/13/2020,3,1,18.52
LKA,Asia,Sri Lanka,3/14/2020,6,3,49.07
LKA,Asia,Sri Lanka,3/15/2020,11,5,49.07
LKA,Asia,Sri Lanka,3/16/2020,19,8,60.19
LKA,Asia,Sri Lanka,3/17/2020,29,10,60.19
LKA,Asia,Sri Lanka,3/18/2020,42,13,81.48
LKA,Asia,Sri Lanka,3/19/2020,42,0,84.26
LKA,Asia,Sri Lanka,3/20/2020,53,11,88.89
LKA,Asia,Sri Lanka,3/21/2020,66,13,88.89
LKA,Asia,Sri Lanka,3/22/2020,78,12,88.89
LKA,Asia,Sri Lanka,3/23/2020,87,9,97.22
LKA,Asia,Sri Lanka,3/24/2020,97,10,97.22
LKA,Asia,Sri Lanka,3/25/2020,102,5,97.22
LKA,Asia,Sri Lanka,3/26/2020,102,0,97.22
LKA,Asia,Sri Lanka,3/27/2020,106,4,100
LKA,Asia,Sri Lanka,3/28/2020,106,0,100
LKA,Asia,Sri Lanka,3/29/2020,115,9,100
LKA,Asia,Sri Lanka,3/30/2020,120,5,100
LKA,Asia,Sri Lanka,3/31/2020,120,0,100
LKA,Asia,Sri Lanka,4/1/2020,0,0,0
LKA,Asia,Sri Lanka,4/2/2020,1,0,8.33
LKA,Asia,Sri Lanka,4/4/2020,151,3,100
LKA,Asia,Sri Lanka,4/5/2020,718,13,79.63
LKA,Asia,Sri Lanka,4/6/2020,1749,66,76.85
LKA,Asia,Sri Lanka,4/7/2020,2069,3,53.7
LKA,Asia,Sri Lanka,4/13/2020,210,11,100
LKA,Asia,Sri Lanka,4/14/2020,218,8,100
LKA,Asia,Sri Lanka,4/15/2020,233,15,100
LKA,Asia,Sri Lanka,4/16/2020,237,4,100
LKA,Asia,Sri Lanka,4/17/2020,238,1,100
LKA,Asia,Sri Lanka,4/18/2020,244,6,83.33
LKA,Asia,Sri Lanka,4/19/2020,254,10,83.33
LKA,Asia,Sri Lanka,4/20/2020,295,41,81.48
LKA,Asia,Sri Lanka,4/21/2020,304,9,81.48
LKA,Asia,Sri Lanka,4/22/2020,310,6,77.78
LKA,Asia,Sri Lanka,4/23/2020,330,20,77.78
LKA,Asia,Sri Lanka,4/24/2020,368,38,79.63
LKA,Asia,Sri Lanka,4/25/2020,420,52,79.63
LKA,Asia,Sri Lanka,4/26/2020,462,42,79.63
LKA,Asia,Sri Lanka,4/27/2020,523,61,79.63
LKA,Asia,Sri Lanka,4/28/2020,588,65,79.63
LKA,Asia,Sri Lanka,4/29/2020,619,31,79.63
LKA,Asia,Sri Lanka,4/30/2020,649,30,79.63
LKA,Asia,Sri Lanka,5/1/2020,0,0,0
LKA,Asia,Sri Lanka,5/2/2020,1,0,8.33
LKA,Asia,Sri Lanka,5/4/2020,159,8,100
LKA,Asia,Sri Lanka,5/5/2020,755,37,79.63
LKA,Asia,Sri Lanka,5/6/2020,1797,48,76.85
LKA,Asia,Sri Lanka,5/7/2020,2074,5,53.7
LKA,Asia,Sri Lanka,5/13/2020,889,20,82.41
LKA,Asia,Sri Lanka,5/14/2020,915,26,82.41
LKA,Asia,Sri Lanka,5/15/2020,925,10,82.41
LKA,Asia,Sri Lanka,5/16/2020,935,10,82.41
LKA,Asia,Sri Lanka,5/17/2020,960,25,82.41
LKA,Asia,Sri Lanka,5/18/2020,981,21,82.41
LKA,Asia,Sri Lanka,5/19/2020,992,11,82.41
LKA,Asia,Sri Lanka,5/20/2020,1027,35,82.41
LKA,Asia,Sri Lanka,5/21/2020,1028,1,82.41
LKA,Asia,Sri Lanka,5/22/2020,1055,27,79.63
LKA,Asia,Sri Lanka,5/23/2020,1068,13,79.63
LKA,Asia,Sri Lanka,5/24/2020,1089,21,79.63
LKA,Asia,Sri Lanka,5/25/2020,1141,52,79.63
LKA,Asia,Sri Lanka,5/26/2020,1182,41,76.85
LKA,Asia,Sri Lanka,5/27/2020,1319,137,76.85
LKA,Asia,Sri Lanka,5/28/2020,1469,150,76.85
LKA,Asia,Sri Lanka,5/29/2020,1530,61,76.85
LKA,Asia,Sri Lanka,5/30/2020,1558,28,76.85
LKA,Asia,Sri Lanka,5/31/2020,1620,62,76.85
LKA,Asia,Sri Lanka,6/1/2020,0,0,0
LKA,Asia,Sri Lanka,6/2/2020,1,0,8.33
LKA,Asia,Sri Lanka,6/4/2020,166,7,100
LKA,Asia,Sri Lanka,6/5/2020,771,16,79.63
LKA,Asia,Sri Lanka,6/6/2020,1801,4,76.85
LKA,Asia,Sri Lanka,6/7/2020,2076,2,50
LKA,Asia,Sri Lanka,6/13/2020,1880,3,55.56
LKA,Asia,Sri Lanka,6/14/2020,1884,4,55.56
LKA,Asia,Sri Lanka,6/15/2020,1889,5,55.56
LKA,Asia,Sri Lanka,6/16/2020,1905,16,55.56
LKA,Asia,Sri Lanka,6/17/2020,1915,10,55.56
LKA,Asia,Sri Lanka,6/18/2020,1924,9,55.56
LKA,Asia,Sri Lanka,6/19/2020,1947,23,55.56
LKA,Asia,Sri Lanka,6/20/2020,1950,3,55.56
LKA,Asia,Sri Lanka,6/21/2020,1950,0,55.56
LKA,Asia,Sri Lanka,6/22/2020,1950,0,55.56
LKA,Asia,Sri Lanka,6/23/2020,1951,1,55.56
LKA,Asia,Sri Lanka,6/24/2020,1991,40,55.56
LKA,Asia,Sri Lanka,6/25/2020,2001,10,55.56
LKA,Asia,Sri Lanka,6/26/2020,2010,9,55.56
LKA,Asia,Sri Lanka,6/27/2020,2014,4,55.56
LKA,Asia,Sri Lanka,6/28/2020,2033,19,53.7
LKA,Asia,Sri Lanka,6/29/2020,2037,4,53.7
LKA,Asia,Sri Lanka,6/30/2020,2042,5,53.7
SDN,Africa,Sudan,2/4/2020,7,0,76.85
SDN,Africa,Sudan,2/5/2020,442,0,87.04
SDN,Africa,Sudan,2/6/2020,5173,147,91.67
SDN,Africa,Sudan,2/7/2020,9573,315,84.26
SDN,Africa,Sudan,3/4/2020,7,0,76.85
SDN,Africa,Sudan,3/5/2020,592,150,87.04
SDN,Africa,Sudan,3/6/2020,5310,137,91.67
SDN,Africa,Sudan,3/7/2020,9573,0,
SDN,Africa,Sudan,3/14/2020,1,1,45.37
SDN,Africa,Sudan,3/15/2020,1,0,45.37
SDN,Africa,Sudan,3/16/2020,1,0,56.48
SDN,Africa,Sudan,3/17/2020,1,0,56.48
SDN,Africa,Sudan,3/18/2020,1,0,56.48
SDN,Africa,Sudan,3/19/2020,2,1,56.48
SDN,Africa,Sudan,3/20/2020,2,0,56.48
SDN,Africa,Sudan,3/21/2020,2,0,56.48
SDN,Africa,Sudan,3/22/2020,2,0,56.48
SDN,Africa,Sudan,3/23/2020,2,0,65.74
SDN,Africa,Sudan,3/24/2020,2,0,65.74
SDN,Africa,Sudan,3/25/2020,3,1,65.74
